,DATE_TIME,PLANT_ID,SOURCE_KEY,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,Date,Time,Relative Humidity (%),Pressure (hPa),Wind speed (m/s),Wind direction,Rainfall (kg/m2)
144,2020-05-17 12:00:00,4136001,iq8k7ZNt4Mwm3w0,33.770686966666666,46.61196483333334,0.5253698983333335,2020-05-17,12:00:00,57.54,994.0,6.99,288.93,0.000492
145,2020-05-17 12:15:00,4136001,iq8k7ZNt4Mwm3w0,34.136448310344825,48.85399431034482,0.5782548813793104,2020-05-17,12:15:00,59.16,994.1,6.87,290.15,0.00048300000000000003
146,2020-05-17 12:30:00,4136001,iq8k7ZNt4Mwm3w0,34.32172226666668,50.20386160000001,0.6100332046666668,2020-05-17,12:30:00,60.82,994.2,6.75,291.4,0.00047400000000000003
147,2020-05-17 12:45:00,4136001,iq8k7ZNt4Mwm3w0,34.646782103448274,51.27062162068966,0.7156156220689655,2020-05-17,12:45:00,62.47,994.32,6.58,292.79,0.000471
148,2020-05-17 13:00:00,4136001,iq8k7ZNt4Mwm3w0,35.03095089999999,53.76064456666667,0.754738481,2020-05-17,13:00:00,64.11,994.49,6.35,294.36,0.00047300000000000006
149,2020-05-17 13:15:00,4136001,iq8k7ZNt4Mwm3w0,35.52410268965517,56.54186906896551,0.7998285427586208,2020-05-17,13:15:00,65.8,994.65,6.14,296.04,0.00047599999999999997
150,2020-05-17 13:30:00,4136001,iq8k7ZNt4Mwm3w0,36.10341906666667,59.10052996666666,0.6887480663333334,2020-05-17,13:30:00,67.53,994.81,5.93,297.84,0.000478
151,2020-05-17 13:45:00,4136001,iq8k7ZNt4Mwm3w0,36.214663793103455,55.301878862068946,0.7612834286206894,2020-05-17,13:45:00,68.99,994.96,5.73,299.56,0.000458
152,2020-05-17 14:00:00,4136001,iq8k7ZNt4Mwm3w0,36.4980315,54.58956800000001,0.7789892303333334,2020-05-17,14:00:00,70.17,995.1,5.54,301.16,0.000417
153,2020-05-17 14:15:00,4136001,iq8k7ZNt4Mwm3w0,36.60296943333335,52.84633386666666,0.732283932,2020-05-17,14:15:00,71.37,995.23,5.36,302.87,0.000375
154,2020-05-17 14:30:00,4136001,iq8k7ZNt4Mwm3w0,36.83124206896552,51.132310517241386,0.5855804424137931,2020-05-17,14:30:00,72.6,995.37,5.18,304.7,0.000334
155,2020-05-17 14:45:00,4136001,iq8k7ZNt4Mwm3w0,36.53318553333334,49.36536973333334,0.49268455899999997,2020-05-17,14:45:00,73.58,995.5,5.02,306.33,0.000325
156,2020-05-17 15:00:00,4136001,iq8k7ZNt4Mwm3w0,36.10952948275863,45.67703886206896,0.3013766968965518,2020-05-17,15:00:00,74.3,995.62,4.87,307.72,0.000349
157,2020-05-17 15:15:00,4136001,iq8k7ZNt4Mwm3w0,35.41934339999999,40.62791256666667,0.2451468573333333,2020-05-17,15:15:00,75.04,995.74,4.73,309.2,0.00037400000000000004
158,2020-05-17 15:30:00,4136001,iq8k7ZNt4Mwm3w0,35.61231970000001,40.96984963333333,0.283091291,2020-05-17,15:30:00,75.78,995.87,4.58,310.77,0.000398
159,2020-05-17 15:45:00,4136001,iq8k7ZNt4Mwm3w0,35.5120261724138,41.278480172413786,0.2785615713793103,2020-05-17,15:45:00,76.38,995.97,4.46,312.01,0.000413
160,2020-05-17 16:00:00,4136001,iq8k7ZNt4Mwm3w0,35.33530586666666,40.34242463333332,0.27957733766666654,2020-05-17,16:00:00,76.85,996.05,4.35,312.87,0.00041799999999999997
161,2020-05-17 16:15:00,4136001,iq8k7ZNt4Mwm3w0,35.821209925925935,42.76871762962963,0.4279635396296297,2020-05-17,16:15:00,77.33,996.12,4.25,313.78,0.00042300000000000004
162,2020-05-17 16:30:00,4136001,iq8k7ZNt4Mwm3w0,36.07769153333333,44.56987203333333,0.4045281216666666,2020-05-17,16:30:00,77.8,996.2,4.14,314.74,0.00042800000000000005
163,2020-05-17 16:45:00,4136001,iq8k7ZNt4Mwm3w0,36.44374493333334,43.57221573333334,0.3040243293333333,2020-05-17,16:45:00,78.22,996.24,4.05,315.46,0.000468
164,2020-05-17 17:00:00,4136001,iq8k7ZNt4Mwm3w0,35.507159172413786,38.928848793103434,0.093825594,2020-05-17,17:00:00,78.57,996.25,3.98,315.93,0.000545
165,2020-05-17 17:15:00,4136001,iq8k7ZNt4Mwm3w0,35.09537646666667,36.100673466666656,0.1124340209,2020-05-17,17:15:00,78.92,996.25,3.91,316.42,0.000621
166,2020-05-17 17:30:00,4136001,iq8k7ZNt4Mwm3w0,35.30165672413793,37.281979379310336,0.15704940913793106,2020-05-17,17:30:00,79.28,996.26,3.84,316.92,0.000698
167,2020-05-17 17:45:00,4136001,iq8k7ZNt4Mwm3w0,35.0653644,36.49970813333333,0.08151787206666668,2020-05-17,17:45:00,79.62,996.2,3.78,317.35,0.000684
168,2020-05-17 18:00:00,4136001,iq8k7ZNt4Mwm3w0,34.57465116666667,35.23109946666666,0.06851235596666667,2020-05-17,18:00:00,79.96,996.09,3.73,317.69,0.000579
169,2020-05-17 18:15:00,4136001,iq8k7ZNt4Mwm3w0,34.26270155172412,33.82328855172414,0.025263765344827587,2020-05-17,18:15:00,80.31,995.97,3.67,318.05,0.00047400000000000003
170,2020-05-17 18:30:00,4136001,iq8k7ZNt4Mwm3w0,33.82243973333334,31.868562866666664,0.004854238403333335,2020-05-17,18:30:00,80.65,995.85,3.62,318.41,0.00037
171,2020-05-17 18:45:00,4136001,iq8k7ZNt4Mwm3w0,32.50566265517241,30.87187879310345,0.0,2020-05-17,18:45:00,80.99,995.7,3.58,318.91,0.000384
172,2020-05-17 19:00:00,4136001,iq8k7ZNt4Mwm3w0,31.5056082,30.328579666666656,0.0,2020-05-17,19:00:00,81.31,995.53,3.55,319.54,0.000518
173,2020-05-17 19:15:00,4136001,iq8k7ZNt4Mwm3w0,31.155717000000006,29.985616,0.0,2020-05-17,19:15:00,81.64,995.36,3.52,320.18,0.0006519999999999999
174,2020-05-17 19:30:00,4136001,iq8k7ZNt4Mwm3w0,30.802734275862075,29.77499903448276,0.0,2020-05-17,19:30:00,81.96,995.19,3.49,320.84,0.000785
175,2020-05-17 19:45:00,4136001,iq8k7ZNt4Mwm3w0,30.547670433333334,29.623739566666664,0.0,2020-05-17,19:45:00,82.23,995.02,3.47,321.57,0.000925
176,2020-05-17 20:00:00,4136001,iq8k7ZNt4Mwm3w0,30.30056882758621,29.35396499999999,0.0,2020-05-17,20:00:00,82.44,994.85,3.46,322.36,0.0010710000000000001
177,2020-05-17 20:15:00,4136001,iq8k7ZNt4Mwm3w0,29.81161893333333,29.0146261,0.0,2020-05-17,20:15:00,82.66,994.68,3.46,323.16,0.001216
178,2020-05-17 20:30:00,4136001,iq8k7ZNt4Mwm3w0,29.194590299999998,28.482287666666664,0.0,2020-05-17,20:30:00,82.87,994.5,3.45,323.96,0.001362
179,2020-05-17 20:45:00,4136001,iq8k7ZNt4Mwm3w0,28.80817068965517,28.060144827586203,0.0,2020-05-17,20:45:00,83.07,994.35,3.45,324.62,0.001454
180,2020-05-17 21:00:00,4136001,iq8k7ZNt4Mwm3w0,28.49680176666666,27.806913200000004,0.0,2020-05-17,21:00:00,83.26,994.22,3.44,325.14,0.001492
181,2020-05-17 21:15:00,4136001,iq8k7ZNt4Mwm3w0,28.221233689655172,27.645792827586213,0.0,2020-05-17,21:15:00,83.46,994.09,3.44,325.66,0.0015300000000000001
182,2020-05-17 21:30:00,4136001,iq8k7ZNt4Mwm3w0,27.908858133333336,27.56330993333333,0.0,2020-05-17,21:30:00,83.65,993.96,3.44,326.17,0.001568
183,2020-05-17 21:45:00,4136001,iq8k7ZNt4Mwm3w0,27.756202166666665,27.45690413333333,0.0,2020-05-17,21:45:00,83.82,993.89,3.45,326.79,0.0016300000000000002
184,2020-05-17 22:00:00,4136001,iq8k7ZNt4Mwm3w0,26.507484206896557,25.221006344827586,0.0,2020-05-17,22:00:00,83.96,993.86,3.46,327.49,0.001716
185,2020-05-17 22:15:00,4136001,iq8k7ZNt4Mwm3w0,26.322783466666664,24.44466743333333,0.0016489731516666668,2020-05-17,22:15:00,84.1,993.83,3.47,328.19,0.001802
186,2020-05-17 22:30:00,4136001,iq8k7ZNt4Mwm3w0,26.62273858620689,24.97724548275861,0.0019374660551724145,2020-05-17,22:30:00,84.24,993.8,3.49,328.88,0.001888
187,2020-05-17 22:45:00,4136001,iq8k7ZNt4Mwm3w0,26.2797891,25.81025786666667,0.0010388260513333333,2020-05-17,22:45:00,84.37,993.82,3.5,329.65,0.0020399999999999997
188,2020-05-17 23:00:00,4136001,iq8k7ZNt4Mwm3w0,26.047402966666667,25.58270970000001,0.0007459025993333334,2020-05-17,23:00:00,84.47,993.89,3.49,330.51,0.002258
189,2020-05-17 23:15:00,4136001,iq8k7ZNt4Mwm3w0,25.51867668965517,25.402041793103447,0.00014294502206896553,2020-05-17,23:15:00,84.57,993.95,3.49,331.37,0.0024760000000000003
190,2020-05-17 23:30:00,4136001,iq8k7ZNt4Mwm3w0,24.4731607,24.72171723333333,0.0,2020-05-17,23:30:00,84.68,994.02,3.49,332.24,0.002693
191,2020-05-17 23:45:00,4136001,iq8k7ZNt4Mwm3w0,23.42992334482759,23.82487224137931,0.0,2020-05-17,23:45:00,84.75,994.11,3.46,333.24,0.0027559999999999998
192,2020-05-18 00:00:00,4136001,iq8k7ZNt4Mwm3w0,23.44159966666668,23.65560723333333,0.0,2020-05-18,00:00:00,87.93,992.75,1.37,293.1,0.008794
193,2020-05-18 00:15:00,4136001,iq8k7ZNt4Mwm3w0,23.88182434482759,23.5995621724138,0.0,2020-05-18,00:15:00,84.82,994.36,3.35,335.63,0.00257
194,2020-05-18 00:30:00,4136001,iq8k7ZNt4Mwm3w0,24.51567793333333,23.709772966666666,0.0,2020-05-18,00:30:00,84.86,994.48,3.3,336.89,0.002477
195,2020-05-18 00:45:00,4136001,iq8k7ZNt4Mwm3w0,25.033409566666666,23.981148333333334,0.0,2020-05-18,00:45:00,84.56,994.61,3.28,338.28,0.0023420000000000003
196,2020-05-18 01:00:00,4136001,iq8k7ZNt4Mwm3w0,25.385702,24.33279831034483,0.0,2020-05-18,01:00:00,83.94,994.76,3.3,339.78,0.002165
197,2020-05-18 01:15:00,4136001,iq8k7ZNt4Mwm3w0,25.497522799999995,24.42722153333333,0.0,2020-05-18,01:15:00,83.32,994.91,3.33,341.26,0.0019879999999999997
198,2020-05-18 01:30:00,4136001,iq8k7ZNt4Mwm3w0,25.53473610344828,24.604394172413798,0.0,2020-05-18,01:30:00,82.7,995.06,3.35,342.71,0.001811
199,2020-05-18 01:45:00,4136001,iq8k7ZNt4Mwm3w0,25.494532066666668,24.99542026666667,0.0,2020-05-18,01:45:00,81.49,995.21,3.38,343.49,0.001691
200,2020-05-18 02:00:00,4136001,iq8k7ZNt4Mwm3w0,24.92512503333333,24.870464266666666,0.0,2020-05-18,02:00:00,79.71,995.38,3.4,343.6,0.001629
201,2020-05-18 02:15:00,4136001,iq8k7ZNt4Mwm3w0,24.694614724137935,24.69655734482759,0.0,2020-05-18,02:15:00,77.97,995.54,3.43,343.72,0.0015660000000000001
202,2020-05-18 02:30:00,4136001,iq8k7ZNt4Mwm3w0,24.847948000000002,24.7925,0.0,2020-05-18,02:30:00,76.27,995.71,3.45,343.83,0.001504
203,2020-05-18 02:45:00,4136001,iq8k7ZNt4Mwm3w0,24.940317,24.90185237931034,0.0,2020-05-18,02:45:00,74.02,995.84,3.52,343.51,0.001368
204,2020-05-18 03:00:00,4136001,iq8k7ZNt4Mwm3w0,25.03238413333333,24.97456553333333,0.0,2020-05-18,03:00:00,71.27,995.95,3.61,342.79,0.00116
205,2020-05-18 03:15:00,4136001,iq8k7ZNt4Mwm3w0,24.9947755,24.7240641,0.0,2020-05-18,03:15:00,68.63,996.06,3.71,342.12,0.000951
206,2020-05-18 03:30:00,4136001,iq8k7ZNt4Mwm3w0,24.69826631034483,24.104196689655172,3.0444253793103448e-05,2020-05-18,03:30:00,66.08,996.17,3.81,341.47,0.000743
207,2020-05-18 03:45:00,4136001,iq8k7ZNt4Mwm3w0,24.36648466666667,23.8283082,9.724493333333333e-05,2020-05-18,03:45:00,63.53,996.22,3.89,340.55,0.000691
208,2020-05-18 04:00:00,4136001,iq8k7ZNt4Mwm3w0,23.95714068965517,23.49190879310345,0.0,2020-05-18,04:00:00,60.99,996.21,3.94,339.35,0.000796
209,2020-05-18 04:15:00,4136001,iq8k7ZNt4Mwm3w0,23.24427496666667,22.8459626,0.00030837518086666675,2020-05-18,04:15:00,58.54,996.2,4.0,338.18,0.0009
210,2020-05-18 04:30:00,4136001,iq8k7ZNt4Mwm3w0,20.942384766666667,20.786247566666674,0.0,2020-05-18,04:30:00,56.2,996.19,4.06,337.05,0.001005
211,2020-05-18 04:45:00,4136001,iq8k7ZNt4Mwm3w0,20.956531344827585,20.93981193103448,0.0,2020-05-18,04:45:00,54.3,996.12,4.04,335.33,0.000947
212,2020-05-18 05:00:00,4136001,iq8k7ZNt4Mwm3w0,20.963444933333328,21.0104237,0.0,2020-05-18,05:00:00,52.82,995.98,3.94,332.92,0.000727
213,2020-05-18 05:15:00,4136001,iq8k7ZNt4Mwm3w0,21.226854034482766,21.11130072413793,2.7799756655172413e-05,2020-05-18,05:15:00,51.38,995.83,3.85,330.39,0.000508
214,2020-05-18 05:30:00,4136001,iq8k7ZNt4Mwm3w0,21.544671666666673,21.298067133333333,0.0,2020-05-18,05:30:00,49.99,995.69,3.77,327.74,0.000288
215,2020-05-18 05:45:00,4136001,iq8k7ZNt4Mwm3w0,21.698825206896558,21.302836379310342,0.0,2020-05-18,05:45:00,48.8,995.49,3.72,324.4,0.000166
216,2020-05-18 06:00:00,4136001,iq8k7ZNt4Mwm3w0,21.56733580000001,21.031936566666666,0.0002661739907,2020-05-18,06:00:00,47.8,995.23,3.7,320.42,0.000143
217,2020-05-18 06:15:00,4136001,iq8k7ZNt4Mwm3w0,21.769482433333327,21.18667396666666,0.0008433108796666666,2020-05-18,06:15:00,46.83,994.96,3.71,316.42,0.00011999999999999999
218,2020-05-18 06:30:00,4136001,iq8k7ZNt4Mwm3w0,22.01257624137931,21.325345034482762,0.001542238251724138,2020-05-18,06:30:00,45.88,994.7,3.73,312.45,9.7e-05
219,2020-05-18 06:45:00,4136001,iq8k7ZNt4Mwm3w0,22.117356600000004,21.35921143333333,0.0034551432533333325,2020-05-18,06:45:00,45.11,994.42,3.82,308.49,8.3e-05
220,2020-05-18 07:00:00,4136001,iq8k7ZNt4Mwm3w0,22.266623413793106,21.52933058620689,0.006653467427586207,2020-05-18,07:00:00,44.51,994.12,3.97,304.71,7.8e-05
221,2020-05-18 07:15:00,4136001,iq8k7ZNt4Mwm3w0,22.692062300000003,21.737910933333332,0.011193384366666666,2020-05-18,07:15:00,43.93,993.82,4.14,301.23,7.3e-05
222,2020-05-18 07:30:00,4136001,iq8k7ZNt4Mwm3w0,22.9404184,22.058558200000004,0.019893946966666663,2020-05-18,07:30:00,43.35,993.51,4.33,298.04,6.8e-05
223,2020-05-18 07:45:00,4136001,iq8k7ZNt4Mwm3w0,23.15602534482759,22.699053551724138,0.03997772796551724,2020-05-18,07:45:00,42.99,993.24,4.56,295.46,7.900000000000001e-05
224,2020-05-18 08:00:00,4136001,iq8k7ZNt4Mwm3w0,23.4337169,24.26010233333333,0.11080772186666668,2020-05-18,08:00:00,42.84,992.98,4.83,293.47,0.00010800000000000001
225,2020-05-18 08:15:00,4136001,iq8k7ZNt4Mwm3w0,24.188384034482755,26.959184310344824,0.21455777551724145,2020-05-18,08:15:00,42.7,992.72,5.11,291.7,0.000136
226,2020-05-18 08:30:00,4136001,iq8k7ZNt4Mwm3w0,25.09011933333333,29.4129538,0.28608103700000004,2020-05-18,08:30:00,42.55,992.47,5.39,290.11,0.000165
227,2020-05-18 08:45:00,4136001,iq8k7ZNt4Mwm3w0,26.415036066666666,34.17802436666666,0.3953201403333334,2020-05-18,08:45:00,42.66,992.26,5.67,289.1,0.000167
228,2020-05-18 09:00:00,4136001,iq8k7ZNt4Mwm3w0,26.55128113793104,34.97463162068965,0.4229210006896553,2020-05-18,09:00:00,43.03,992.11,5.96,288.57,0.00014199999999999998
229,2020-05-18 09:15:00,4136001,iq8k7ZNt4Mwm3w0,27.0270212,36.77487683333332,0.473211835,2020-05-18,09:15:00,43.39,991.95,6.24,288.09,0.000118
230,2020-05-18 09:30:00,4136001,iq8k7ZNt4Mwm3w0,27.324890172413788,37.78216986206897,0.5877528527586209,2020-05-18,09:30:00,43.77,991.79,6.53,287.66,9.4e-05
231,2020-05-18 09:45:00,4136001,iq8k7ZNt4Mwm3w0,27.701905379310347,40.01903634482758,0.6936572341379309,2020-05-18,09:45:00,44.37,991.67,6.76,287.59,0.0001
232,2020-05-18 10:00:00,4136001,iq8k7ZNt4Mwm3w0,27.856152266666676,40.040202733333324,0.661985726,2020-05-18,10:00:00,45.2,991.59,6.93,287.87,0.00013700000000000002
233,2020-05-18 10:15:00,4136001,iq8k7ZNt4Mwm3w0,28.33403603448276,41.74061737931036,0.6871823993103449,2020-05-18,10:15:00,46.05,991.5,7.11,288.13,0.000175
234,2020-05-18 10:30:00,4136001,iq8k7ZNt4Mwm3w0,28.27772523333333,38.94443266666667,0.4576409150000001,2020-05-18,10:30:00,46.91,991.42,7.28,288.37,0.000212
235,2020-05-18 10:45:00,4136001,iq8k7ZNt4Mwm3w0,28.130790266666665,37.07710153333334,0.4531049243333334,2020-05-18,10:45:00,47.92,991.37,7.39,288.7,0.00024300000000000002
236,2020-05-18 11:00:00,4136001,iq8k7ZNt4Mwm3w0,28.949897448275863,41.61910062068966,0.6689661120689654,2020-05-18,11:00:00,49.09,991.37,7.43,289.1,0.000266
237,2020-05-18 11:15:00,4136001,iq8k7ZNt4Mwm3w0,29.270029633333333,44.4611593,0.7330176780000002,2020-05-18,11:15:00,50.28,991.37,7.48,289.5,0.00028900000000000003
238,2020-05-18 11:30:00,4136001,iq8k7ZNt4Mwm3w0,29.425118206896556,45.578271206896545,0.7727462144827586,2020-05-18,11:30:00,51.49,991.36,7.52,289.9,0.00031299999999999996
239,2020-05-18 11:45:00,4136001,iq8k7ZNt4Mwm3w0,29.8037496,47.60093166666666,0.8346098513333334,2020-05-18,11:45:00,52.78,991.41,7.51,290.58,0.000375
240,2020-05-18 12:00:00,4136001,iq8k7ZNt4Mwm3w0,30.22423048275862,49.63103317241378,0.8786557337931034,2020-05-18,12:00:00,54.14,991.49,7.44,291.58,0.00047699999999999994
241,2020-05-18 12:15:00,4136001,iq8k7ZNt4Mwm3w0,30.198338766666666,48.78575513333333,0.8129037663333335,2020-05-18,12:15:00,55.53,991.58,7.37,292.59,0.000579
242,2020-05-18 12:30:00,4136001,iq8k7ZNt4Mwm3w0,30.60646463333333,49.40591829999999,0.876769936,2020-05-18,12:30:00,56.96,991.67,7.3,293.62,0.000681
243,2020-05-18 12:45:00,4136001,iq8k7ZNt4Mwm3w0,30.55539796551724,48.349171655172405,0.74495337,2020-05-18,12:45:00,58.46,991.79,7.19,294.87,0.0008089999999999999
244,2020-05-18 13:00:00,4136001,iq8k7ZNt4Mwm3w0,30.690965866666673,46.304233,0.7598188213333331,2020-05-18,13:00:00,60.04,991.96,7.02,296.36,0.0009630000000000001
245,2020-05-18 13:15:00,4136001,iq8k7ZNt4Mwm3w0,31.4158641724138,49.114886965517215,0.8388255679310342,2020-05-18,13:15:00,61.67,992.12,6.86,297.93,0.001117
246,2020-05-18 13:30:00,4136001,iq8k7ZNt4Mwm3w0,32.053389366666664,50.11713053333334,0.8313699896666666,2020-05-18,13:30:00,63.33,992.28,6.71,299.57,0.001271
247,2020-05-18 13:45:00,4136001,iq8k7ZNt4Mwm3w0,32.3029751,50.82574513333334,0.7953829000000001,2020-05-18,13:45:00,64.81,992.46,6.52,301.38,0.001366
248,2020-05-18 14:00:00,4136001,iq8k7ZNt4Mwm3w0,32.429869551724146,50.336128,0.7585735186206896,2020-05-18,14:00:00,66.1,992.66,6.31,303.42,0.001403
249,2020-05-18 14:15:00,4136001,iq8k7ZNt4Mwm3w0,33.16880903333333,50.758866600000005,0.7463281493333334,2020-05-18,14:15:00,67.4,992.85,6.1,305.59,0.00144
250,2020-05-18 14:30:00,4136001,iq8k7ZNt4Mwm3w0,33.362330931034485,50.32767351724138,0.7109748358620689,2020-05-18,14:30:00,68.74,993.04,5.9,307.91,0.001477
251,2020-05-18 14:45:00,4136001,iq8k7ZNt4Mwm3w0,33.482829466666665,49.369564,0.6675782790000002,2020-05-18,14:45:00,69.87,993.22,5.72,310.09,0.0014869999999999998
252,2020-05-18 15:00:00,4136001,iq8k7ZNt4Mwm3w0,33.88921465517242,49.1997121724138,0.6223585434482761,2020-05-18,15:00:00,70.8,993.4,5.57,312.1,0.001471
253,2020-05-18 15:15:00,4136001,iq8k7ZNt4Mwm3w0,33.72917989999999,46.27826336666665,0.4812458190000001,2020-05-18,15:15:00,71.73,993.57,5.41,314.23,0.001454
254,2020-05-18 15:30:00,4136001,iq8k7ZNt4Mwm3w0,33.613372500000004,43.14834789999999,0.3532313366666667,2020-05-18,15:30:00,72.68,993.75,5.27,316.48,0.001437
255,2020-05-18 15:45:00,4136001,iq8k7ZNt4Mwm3w0,33.40481962068966,40.65085562068965,0.3397950134482759,2020-05-18,15:45:00,73.49,993.88,5.12,318.25,0.001629
256,2020-05-18 16:00:00,4136001,iq8k7ZNt4Mwm3w0,34.07618586666667,42.393848766666665,0.41683871166666664,2020-05-18,16:00:00,74.16,993.97,4.97,319.49,0.002029
257,2020-05-18 16:15:00,4136001,iq8k7ZNt4Mwm3w0,34.20788975862068,42.556507034482756,0.37762451517241374,2020-05-18,16:15:00,74.84,994.07,4.83,320.81,0.0024289999999999997
258,2020-05-18 16:30:00,4136001,iq8k7ZNt4Mwm3w0,33.34700529999999,40.1755146,0.26326702966666665,2020-05-18,16:30:00,75.52,994.16,4.68,322.22,0.002829
259,2020-05-18 16:45:00,4136001,iq8k7ZNt4Mwm3w0,32.58227827586207,36.7663142413793,0.1800321872413793,2020-05-18,16:45:00,76.15,994.22,4.54,322.99,0.0030600000000000002
260,2020-05-18 17:00:00,4136001,iq8k7ZNt4Mwm3w0,32.15728253333334,35.15568323333333,0.16798548033333333,2020-05-18,17:00:00,76.73,994.25,4.38,323.08,0.003123
261,2020-05-18 17:15:00,4136001,iq8k7ZNt4Mwm3w0,31.964957551724137,34.34314610344827,0.13039824565517244,2020-05-18,17:15:00,77.31,994.29,4.22,323.17,0.003186
262,2020-05-18 17:30:00,4136001,iq8k7ZNt4Mwm3w0,31.547985833333332,32.76274516666666,0.08453727883333331,2020-05-18,17:30:00,77.89,994.32,4.07,323.27,0.0032479999999999996
263,2020-05-18 17:45:00,4136001,iq8k7ZNt4Mwm3w0,31.191822,31.466019241379307,0.056469907827586215,2020-05-18,17:45:00,78.41,994.28,3.93,322.87,0.003439
264,2020-05-18 18:00:00,4136001,iq8k7ZNt4Mwm3w0,30.79789016666667,30.46620993333333,0.036692230033333335,2020-05-18,18:00:00,78.86,994.19,3.8,321.91,0.003757
265,2020-05-18 18:15:00,4136001,iq8k7ZNt4Mwm3w0,30.54190382758621,29.610186310344815,0.01904046813793104,2020-05-18,18:15:00,79.31,994.09,3.67,320.88,0.004075
266,2020-05-18 18:30:00,4136001,iq8k7ZNt4Mwm3w0,30.34277076666667,29.03197123333333,0.006231229831666667,2020-05-18,18:30:00,79.77,993.99,3.55,319.78,0.0043939999999999995
267,2020-05-18 18:45:00,4136001,iq8k7ZNt4Mwm3w0,30.05953873333333,28.59933676666667,4.4773831666666666e-05,2020-05-18,18:45:00,80.25,993.85,3.42,318.17,0.004771
268,2020-05-18 19:00:00,4136001,iq8k7ZNt4Mwm3w0,29.33382027586207,28.254738689655174,0.0,2020-05-18,19:00:00,80.77,993.66,3.28,315.97,0.005208
269,2020-05-18 19:15:00,4136001,iq8k7ZNt4Mwm3w0,28.645716399999998,27.810314799999997,0.0,2020-05-18,19:15:00,81.28,993.46,3.16,313.59,0.005645000000000001
270,2020-05-18 19:30:00,4136001,iq8k7ZNt4Mwm3w0,28.33395286206897,27.492270620689656,0.0,2020-05-18,19:30:00,81.8,993.27,3.03,311.02,0.006082
271,2020-05-18 19:45:00,4136001,iq8k7ZNt4Mwm3w0,28.030390533333332,27.14371329999999,0.0,2020-05-18,19:45:00,82.34,993.08,2.97,309.19,0.005934
272,2020-05-18 20:00:00,4136001,iq8k7ZNt4Mwm3w0,27.82547393333333,26.870435566666664,0.0,2020-05-18,20:00:00,82.9,992.89,2.96,308.26,0.005202
273,2020-05-18 20:15:00,4136001,iq8k7ZNt4Mwm3w0,27.58805048275863,26.46023665517241,0.0,2020-05-18,20:15:00,83.46,992.7,2.95,307.32,0.00447
274,2020-05-18 20:30:00,4136001,iq8k7ZNt4Mwm3w0,27.29808046666667,26.04421686666667,0.0,2020-05-18,20:30:00,84.02,992.51,2.94,306.37,0.003739
275,2020-05-18 20:45:00,4136001,iq8k7ZNt4Mwm3w0,27.068115,25.48158756666667,0.0,2020-05-18,20:45:00,84.55,992.37,2.9,305.79,0.004215
276,2020-05-18 21:00:00,4136001,iq8k7ZNt4Mwm3w0,26.90030103448276,24.896495862068964,0.0,2020-05-18,21:00:00,85.04,992.28,2.84,305.57,0.0059
277,2020-05-18 21:15:00,4136001,iq8k7ZNt4Mwm3w0,26.78260506666667,24.8998698,0.0,2020-05-18,21:15:00,85.54,992.18,2.78,305.34,0.007585
278,2020-05-18 21:30:00,4136001,iq8k7ZNt4Mwm3w0,26.30133475862069,24.56790568965517,0.0,2020-05-18,21:30:00,86.04,992.09,2.72,305.11,0.00927
279,2020-05-18 21:45:00,4136001,iq8k7ZNt4Mwm3w0,26.54720666666667,24.84273073333333,0.0,2020-05-18,21:45:00,86.44,992.04,2.62,304.81,0.009631
280,2020-05-18 22:00:00,4136001,iq8k7ZNt4Mwm3w0,26.30578003333333,24.966904633333336,0.0,2020-05-18,22:00:00,86.74,992.04,2.48,304.42,0.008669
281,2020-05-18 22:15:00,4136001,iq8k7ZNt4Mwm3w0,26.015667137931047,24.688852310344828,0.0,2020-05-18,22:15:00,87.04,992.05,2.34,303.99,0.007708
282,2020-05-18 22:30:00,4136001,iq8k7ZNt4Mwm3w0,26.02266536666666,24.67243446666667,0.0,2020-05-18,22:30:00,87.35,992.05,2.2,303.51,0.006745999999999999
283,2020-05-18 22:45:00,4136001,iq8k7ZNt4Mwm3w0,25.952140137931032,24.65401589655173,0.0,2020-05-18,22:45:00,87.55,992.1,2.05,302.75,0.006848000000000001
284,2020-05-18 23:00:00,4136001,iq8k7ZNt4Mwm3w0,25.95510676666667,24.72400116666667,0.0,2020-05-18,23:00:00,87.65,992.21,1.91,301.67,0.008013
285,2020-05-18 23:15:00,4136001,iq8k7ZNt4Mwm3w0,25.8418743,24.6029246,0.0,2020-05-18,23:15:00,87.75,992.32,1.77,300.42,0.009178
286,2020-05-18 23:30:00,4136001,iq8k7ZNt4Mwm3w0,25.742639965517238,24.49737855172414,0.0,2020-05-18,23:30:00,87.86,992.43,1.63,298.94,0.010343999999999999
287,2020-05-18 23:45:00,4136001,iq8k7ZNt4Mwm3w0,25.765357533333336,24.49893986666667,0.0,2020-05-18,23:45:00,87.91,992.57,1.5,296.57,0.010216
288,2020-05-19 00:00:00,4136001,iq8k7ZNt4Mwm3w0,25.826530862068964,24.66096231034483,0.0,2020-05-19,00:00:00,83.36,993.81,1.93,294.09,0.0047020000000000005
289,2020-05-19 00:15:00,4136001,iq8k7ZNt4Mwm3w0,25.762284399999995,24.583375966666665,0.0,2020-05-19,00:15:00,87.94,992.92,1.26,288.96,0.007373
